INT_NO,INT_CREATE_DATE,INT_SPLIT1,INT_SPLIT2,INT_SPLIT3,INT_SPLIT4,INT_SPLIT5,INT_SPLIT6,INT_SPLIT7,INT_SPLIT8,INT_OFFSET,INT_CYCLE
593,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
593,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
595,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
596,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
597,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
598,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
599,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
600,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
601,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
603,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
604,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
605,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
606,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
607,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
608,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
609,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
611,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
612,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
613,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
615,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
616,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
617,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
618,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:15:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:16:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:17:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:18:00,0,0,0,0,0,0,,,0,0
619,2023-10-18 08:19:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:00:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:01:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:02:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:03:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:04:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:05:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:06:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:07:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:08:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:09:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:10:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:11:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:12:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:13:00,0,0,0,0,0,0,,,0,0
620,2023-10-18 08:14:00,0,0,0,0,0,0,,,0,0
