INT_NO,INT_PHASE_NO,INT_PLAN_CLSS,INT_RING,INT_FLOW_NO,INT_MIN_SPLIT,INT_MAX_SPLIT,INT_YELLOW,INT_MAIN_PHASE,INT_LANE,INT_PHASE_LAT1,INT_PHASE_LNG1,INT_PHASE_LAT2,INT_PHASE_LNG2,INT_PHASE_LAT3,INT_PHASE_LNG3
199,2,0,1,4,0,0,0,0,0,37.36885,127.10581,37.36853,127.10581,37.36841,127.10581
199,2,0,0,7,0,0,0,0,0,37.36886,127.10605,37.36853,127.10606,37.36853,127.1062
199,3,0,0,6,0,0,0,0,0,37.36863,127.10634,37.36863,127.10593,37.36863,127.10579
199,3,0,1,1,0,0,0,0,0,37.36843,127.10634,37.36843,127.10593,37.36831,127.10593
199,4,0,0,5,0,0,0,0,0,37.36863,127.10552,37.36863,127.10593,37.36875,127.10593
199,4,0,1,2,0,0,0,0,0,37.36843,127.10553,37.36843,127.10593,37.36843,127.10608
200,1,0,0,8,0,0,0,0,0,37.3682,127.10821,37.36852,127.1082,37.36864,127.1082
200,1,0,1,3,0,0,0,0,0,37.3682,127.10796,37.36852,127.10795,37.36852,127.10781
200,2,0,0,5,0,0,0,0,0,37.36862,127.10767,37.36862,127.10808,37.36874,127.10808
200,2,0,1,2,0,0,0,0,0,37.36843,127.10767,37.36842,127.10808,37.36843,127.10822
200,3,0,0,6,0,0,0,0,0,37.36863,127.10848,37.36862,127.10808,37.36862,127.10793
200,3,0,1,2,0,0,0,0,0,37.36843,127.10767,37.36842,127.10808,37.36843,127.10822
200,4,0,0,6,0,0,0,0,0,37.36863,127.10848,37.36862,127.10808,37.36862,127.10793
200,4,0,1,1,0,0,0,0,0,37.36843,127.10849,37.36842,127.10808,37.36831,127.10808
200,5,0,0,7,0,0,0,0,0,37.36885,127.10821,37.36852,127.1082,37.36852,127.10835
200,5,0,1,4,0,0,0,0,0,37.36885,127.10796,37.36852,127.10795,37.36841,127.10796
201,1,0,0,8,0,0,0,0,0,37.36822,127.10996,37.36854,127.10996,37.36866,127.10996
201,1,0,1,3,0,0,0,0,0,37.36822,127.10971,37.36854,127.10971,37.36854,127.10957
201,2,0,0,5,0,0,0,0,0,37.36864,127.10943,37.36864,127.10984,37.36876,127.10984
201,2,0,1,2,0,0,0,0,0,37.36844,127.10943,37.36844,127.10984,37.36844,127.10999
201,3,0,1,2,0,0,0,0,0,37.36844,127.10943,37.36844,127.10984,37.36844,127.10999
201,3,0,0,6,0,0,0,0,0,37.36864,127.11025,37.36864,127.10984,37.36864,127.10969
201,4,0,0,6,0,0,0,0,0,37.36864,127.11025,37.36864,127.10984,37.36864,127.10969
201,4,0,1,1,0,0,0,0,0,37.36844,127.11025,37.36844,127.10984,37.36832,127.10984
201,5,0,0,7,0,0,0,0,0,37.36887,127.10996,37.36854,127.10996,37.36854,127.11011
201,5,0,1,4,0,0,0,0,0,37.36886,127.10971,37.36854,127.10971,37.36842,127.10971
202,1,0,0,6,0,0,0,0,0,37.36865,127.11282,37.36865,127.11241,37.36865,127.11227
202,1,0,1,2,0,0,0,0,0,37.36845,127.11201,37.36845,127.11241,37.36845,127.11256
202,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
203,1,0,1,4,0,0,0,0,0,37.36699,127.10581,37.36666,127.10581,37.36654,127.10581
203,1,0,0,7,0,0,0,0,0,37.36699,127.10606,37.36666,127.10606,37.36666,127.10621
203,2,0,0,6,0,0,0,0,0,37.36676,127.10634,37.36676,127.10594,37.36676,127.10579
203,2,0,1,1,0,0,0,0,0,37.36656,127.10634,37.36656,127.10593,37.36645,127.10594
203,3,0,0,8,0,0,0,0,0,37.36634,127.10606,37.36666,127.10606,37.36678,127.10606
203,3,0,1,3,0,0,0,0,0,37.36634,127.10582,37.36666,127.10581,37.36666,127.10566
203,4,0,0,5,0,0,0,0,0,37.36676,127.10553,37.36676,127.10593,37.36688,127.10593
203,4,0,1,2,0,0,0,0,0,37.36656,127.10553,37.36656,127.10594,37.36656,127.10608
203,5,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
483,2,0,1,4,0,0,0,0,0,37.43565,127.17869,37.43532,127.17871,37.43521,127.17872
483,3,0,0,8,0,0,0,0,0,37.43501,127.17898,37.43533,127.17896,37.43545,127.17895
483,3,0,1,4,0,0,0,0,0,37.43565,127.17869,37.43532,127.17871,37.43521,127.17872
483,4,0,0,8,0,0,0,0,0,37.43501,127.17898,37.43533,127.17896,37.43545,127.17895
483,4,0,1,3,0,0,0,0,0,37.435,127.17874,37.43532,127.17871,37.4353,127.17857
483,5,0,0,5,0,0,0,0,0,37.43537,127.17841,37.43542,127.17882,37.43554,127.17881
484,1,0,0,8,0,0,0,0,0,37.43763,127.17877,37.43795,127.17873,37.43807,127.17875
484,1,0,1,4,0,0,0,0,0,37.43828,127.17853,37.43795,127.17849,37.43784,127.1785
484,2,0,0,8,0,0,0,0,0,37.43763,127.17877,37.43795,127.17873,37.43807,127.17875
484,2,0,1,3,0,0,0,0,0,37.43761,127.17853,37.43793,127.17849,37.43793,127.17834
484,3,0,0,5,0,0,0,0,0,37.43803,127.1782,37.43804,127.17861,37.43816,127.17862
485,1,0,0,8,0,0,0,0,0,37.43979,127.17902,37.44011,127.17908,37.44023,127.17909
485,1,0,1,4,0,0,0,0,0,37.44046,127.17887,37.44014,127.17883,37.44002,127.17881
485,2,0,0,7,0,0,0,0,0,37.44044,127.17912,37.44012,127.17908,37.44011,127.17922
485,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
486,1,0,1,4,0,0,0,0,0,37.44167,127.17901,37.44135,127.17899,37.44123,127.17897
486,1,0,0,7,0,0,0,0,0,37.44166,127.17926,37.44134,127.17923,37.44136,127.17938
486,2,0,1,2,0,0,0,0,0,37.44139,127.17869,37.44125,127.17906,37.44127,127.1792
486,2,0,0,5,0,0,0,0,0,37.44157,127.17879,37.44143,127.17916,37.44155,127.17917
486,3,0,0,6,0,0,0,0,0,37.44149,127.17949,37.44144,127.17909,37.44149,127.17896
486,3,0,1,1,0,0,0,0,0,37.4413,127.17953,37.44124,127.17913,37.44113,127.17912
486,4,0,0,8,0,0,0,0,0,37.44101,127.17919,37.44133,127.17923,37.44145,127.17924
486,4,0,1,3,0,0,0,0,0,37.44103,127.17894,37.44135,127.17899,37.4414,127.17885
487,1,0,0,6,0,0,0,0,0,37.43527,127.17063,37.43513,127.17026,37.43509,127.17012
487,1,0,1,1,0,0,0,0,0,37.43509,127.17073,37.43495,127.17036,37.43485,127.17042
487,2,0,0,6,0,0,0,0,0,37.43527,127.17063,37.43513,127.17026,37.43509,127.17012
487,2,0,1,2,0,0,0,0,0,37.43482,127.16999,37.43495,127.17036,37.435,127.17049
487,3,0,0,5,0,0,0,0,0,37.435,127.16989,37.43513,127.17026,37.43524,127.1702
487,3,0,1,2,0,0,0,0,0,37.43482,127.16999,37.43495,127.17036,37.435,127.17049
487,4,0,0,7,0,0,0,0,0,37.43538,127.17028,37.43508,127.17042,37.43513,127.17056
487,4,0,1,4,0,0,0,0,0,37.43531,127.17005,37.43501,127.17019,37.4349,127.17025
487,5,0,0,8,0,0,0,0,0,37.43478,127.17058,37.43508,127.17042,37.43519,127.17037
487,5,0,1,3,0,0,0,0,0,37.43471,127.17036,37.435,127.17019,37.43496,127.17006
488,1,0,1,3,0,0,0,0,0,37.43742,127.17366,37.43774,127.17361,37.43764,127.17353
488,1,0,0,8,0,0,0,0,0,37.43745,127.17391,37.43777,127.17386,37.43787,127.17379
488,2,0,0,6,0,0,0,0,0,37.43802,127.174,37.43784,127.17367,37.43774,127.17359
488,2,0,1,1,0,0,0,0,0,37.43786,127.17414,37.43767,127.17381,37.43756,127.17382
488,3,0,0,5,0,0,0,0,0,37.43753,127.17342,37.43781,127.17363,37.43791,127.17356
488,3,0,1,2,0,0,0,0,0,37.43743,127.17363,37.4377,127.17384,37.43777,127.17396
488,4,0,1,4,0,0,0,0,0,37.4381,127.17374,37.43779,127.17362,37.43767,127.17363
488,4,0,0,7,0,0,0,0,0,37.43804,127.17398,37.43773,127.17385,37.43779,127.17398
488,5,0,0,7,0,0,0,0,0,37.43809,127.17365,37.4378,127.17384,37.43787,127.17397
488,5,0,1,4,0,0,0,0,0,37.43799,127.17343,37.43771,127.17363,37.43759,127.17364
489,1,0,0,8,0,0,0,0,0,37.4395,127.17601,37.43978,127.17621,37.43988,127.17629
489,1,0,1,4,0,0,0,0,0,37.44016,127.17621,37.43988,127.176,37.43978,127.17593
489,2,0,0,7,0,0,0,0,0,37.44006,127.17642,37.43978,127.17621,37.43973,127.17635
489,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
489,3,0,1,1,0,0,0,0,0,37.4396,127.17642,37.43974,127.17605,37.43964,127.17598
490,1,0,0,8,0,0,0,0,0,37.44156,127.17754,37.44184,127.17775,37.44195,127.17781
490,1,0,1,4,0,0,0,0,0,37.44223,127.17771,37.44193,127.17753,37.44183,127.17746
490,2,0,0,7,0,0,0,0,0,37.44214,127.17793,37.44185,127.17776,37.4418,127.17789
490,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
490,3,0,1,1,0,0,0,0,0,37.44166,127.17796,37.4418,127.17759,37.4417,127.17752
491,1,0,0,5,0,0,0,0,0,37.44254,127.16837,37.44241,127.16874,37.44252,127.16879
491,1,0,1,2,0,0,0,0,0,37.44236,127.16826,37.44223,127.16863,37.44218,127.16877
491,2,0,0,7,0,0,0,0,0,37.44258,127.16895,37.44228,127.1688,37.44235,127.16892
491,2,0,1,7,0,0,0,0,0,37.44258,127.16895,37.44228,127.1688,37.44223,127.16893
491,3,0,0,4,0,0,0,0,0,37.44265,127.16872,37.44235,127.16857,37.44231,127.1687
491,4,0,1,21,0,0,0,0,0,37.44227,127.16911,37.44241,127.16874,37.44252,127.16879
491,4,0,0,6,0,0,0,0,0,37.44227,127.16911,37.44241,127.16874,37.44246,127.1686
492,1,0,0,8,0,0,0,0,0,37.44495,127.16862,37.4452,127.16836,37.4453,127.16827
492,1,0,1,4,0,0,0,0,0,37.44534,127.16792,37.44508,127.16816,37.44499,127.16826
492,2,0,0,8,0,0,0,0,0,37.44495,127.16862,37.4452,127.16836,37.4453,127.16827
492,2,0,1,4,0,0,0,0,0,37.44534,127.16792,37.44508,127.16816,37.44499,127.16826
492,3,0,0,7,0,0,0,0,0,37.44546,127.16813,37.4452,127.16836,37.44526,127.16849
492,3,0,1,4,0,0,0,0,0,37.44534,127.16792,37.44508,127.16816,37.44499,127.16826
492,4,0,0,6,0,0,0,0,0,37.4454,127.16853,37.44522,127.16819,37.44516,127.16807
492,4,0,1,1,0,0,0,0,0,37.44524,127.16867,37.44506,127.16833,37.44496,127.16843
492,5,0,0,5,0,0,0,0,0,37.44505,127.16785,37.44522,127.1682,37.44532,127.16811
492,5,0,1,2,0,0,0,0,0,37.44488,127.16799,37.44505,127.16833,37.44512,127.16845
493,1,0,0,8,0,0,0,0,0,37.44845,127.16684,37.44876,127.16673,37.44887,127.1667
493,1,0,1,4,0,0,0,0,0,37.44902,127.16639,37.44871,127.16649,37.44859,127.16653
493,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
493,2,0,0,1,0,0,0,0,0,37.44874,127.16704,37.44864,127.16665,37.44852,127.16669
494,1,0,0,6,0,0,0,0,0,37.44624,127.1712,37.44625,127.17079,37.44621,127.17066
494,1,0,1,2,0,0,0,0,0,37.44595,127.17045,37.44606,127.17083,37.44606,127.17098
494,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
495,1,0,1,4,0,0,0,0,0,37.44827,127.17302,37.44795,127.17294,37.44784,127.17292
495,1,0,0,8,0,0,0,0,0,37.4476,127.17312,37.44792,127.17319,37.44803,127.17321
495,2,0,0,5,0,0,0,0,0,37.44795,127.17264,37.44803,127.17303,37.44814,127.17306
495,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
496,1,0,0,5,0,0,0,0,0,37.4505,127.17416,37.45027,127.17445,37.45037,127.17453
496,1,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
496,2,0,1,4,0,0,0,0,0,37.45053,127.17448,37.45026,127.17426,37.45016,127.17418
496,2,0,0,8,0,0,0,0,0,37.44987,127.17426,37.45015,127.17447,37.45025,127.17455
497,1,0,0,6,0,0,0,0,0,37.44276,127.16644,37.44262,127.16607,37.44257,127.16594
497,1,0,1,2,0,0,0,0,0,37.44231,127.16581,37.44244,127.16617,37.44249,127.16631
497,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
498,1,0,0,6,0,0,0,0,0,37.44202,127.16448,37.44189,127.16411,37.4418,127.16401
498,1,0,1,2,0,0,0,0,0,37.44149,127.16398,37.44173,127.16426,37.44178,127.16439
498,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
499,1,0,0,6,0,0,0,0,0,37.44067,127.16269,37.44043,127.16241,37.44034,127.16231
499,1,0,1,2,0,0,0,0,0,37.44005,127.16233,37.4403,127.1626,37.44038,127.1627
499,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
500,1,0,0,8,0,0,0,0,0,37.44186,127.15984,37.44218,127.15974,37.44227,127.15965
500,1,0,1,4,0,0,0,0,0,37.44235,127.15928,37.44209,127.15952,37.44198,127.15956
500,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
501,1,0,0,8,0,0,0,0,0,37.44083,127.15993,37.44114,127.16006,37.44125,127.16002
501,1,0,1,4,0,0,0,0,0,37.44146,127.15972,37.44114,127.15982,37.44103,127.15977
501,2,0,0,7,0,0,0,0,0,37.44151,127.15996,37.44119,127.16006,37.44119,127.16021
501,2,0,1,3,0,0,0,0,0,37.44089,127.15969,37.4412,127.15982,37.44125,127.15969
501,3,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
501,3,0,0,7,0,0,0,0,0,37.44151,127.15996,37.44119,127.16006,37.44119,127.16021
501,4,0,0,5,0,0,0,0,0,37.4414,127.15962,37.44126,127.15999,37.44137,127.15996
501,4,0,1,2,0,0,0,0,0,37.44122,127.15952,37.44108,127.15988,37.44108,127.16003
501,5,0,0,6,0,0,0,0,0,37.44127,127.16034,37.44127,127.15994,37.44132,127.15981
501,5,0,1,1,0,0,0,0,0,37.44107,127.16034,37.44107,127.15994,37.44096,127.15989
502,1,0,0,8,0,0,0,0,0,37.43947,127.15925,37.43974,127.15947,37.43985,127.15952
502,1,0,1,4,0,0,0,0,0,37.44014,127.15938,37.43983,127.15925,37.43973,127.15917
502,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
503,1,0,1,4,0,0,0,0,0,37.43672,127.15803,37.4364,127.15802,37.43628,127.15801
503,1,0,0,8,0,0,0,0,0,37.43607,127.15826,37.43639,127.15826,37.43651,127.15827
503,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
503,2,0,0,7,0,0,0,0,0,37.43672,127.15827,37.43639,127.15826,37.43648,127.15836
503,3,0,1,1,0,0,0,0,0,37.43657,127.1585,37.43633,127.15823,37.43621,127.15823
503,3,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
504,1,0,0,8,0,0,0,0,0,37.43517,127.15841,37.43546,127.15823,37.43558,127.15824
504,1,0,1,4,0,0,0,0,0,37.43574,127.158,37.43542,127.158,37.43531,127.15806
504,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
506,1,0,1,4,0,0,0,0,0,37.41756,127.15007,37.41731,127.14983,37.41721,127.14974
506,1,0,0,8,0,0,0,0,0,37.41693,127.14978,37.41719,127.15003,37.41728,127.15011
506,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
506,2,0,0,7,0,0,0,0,0,37.41744,127.15027,37.41719,127.15002,37.41712,127.15015
506,3,0,0,1,0,0,0,0,0,37.41699,127.1502,37.41716,127.14986,37.41707,127.14977
507,1,0,0,6,0,0,0,0,0,37.41575,127.14803,37.41554,127.14773,37.41549,127.14759
507,1,0,1,2,0,0,0,0,0,37.41524,127.14749,37.41538,127.14786,37.41545,127.14797
507,2,0,0,6,0,0,0,0,0,37.41575,127.14803,37.41554,127.14773,37.41549,127.14759
507,2,0,1,1,0,0,0,0,0,37.4156,127.1482,37.41539,127.14789,37.41529,127.14797
507,3,0,1,4,0,0,0,0,0,37.41577,127.14761,37.41545,127.14769,37.41535,127.14777
507,3,0,0,7,0,0,0,0,0,37.4158,127.14785,37.41548,127.14793,37.41556,127.14804
507,4,0,0,8,0,0,0,0,0,37.41526,127.14814,37.41552,127.14791,37.41564,127.14788
507,4,0,1,3,0,0,0,0,0,37.41514,127.14794,37.41541,127.14771,37.41536,127.14757
507,5,0,1,2,0,0,0,0,0,37.41524,127.14749,37.41538,127.14786,37.41545,127.14797
507,5,0,0,5,0,0,0,0,0,37.41542,127.14739,37.41556,127.14775,37.41567,127.14773
508,1,0,0,8,0,0,0,0,0,37.43679,127.14661,37.43708,127.14641,37.43718,127.14634
508,1,0,1,4,0,0,0,0,0,37.43727,127.146,37.43698,127.14619,37.43688,127.14627
508,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
509,1,0,0,8,0,0,0,0,0,37.4354,127.14758,37.43568,127.14738,37.43578,127.14731
509,1,0,1,4,0,0,0,0,0,37.43587,127.14697,37.43559,127.14716,37.43548,127.14723
509,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
509,2,0,1,3,0,0,0,0,0,37.4353,127.14736,37.43559,127.14716,37.43551,127.14705
510,1,0,0,8,0,0,0,0,0,37.43464,127.14832,37.4348,127.14796,37.4349,127.14789
510,1,0,1,4,0,0,0,0,0,37.43495,127.1476,37.43466,127.14779,37.43461,127.14792
510,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
510,2,0,0,7,0,0,0,0,0,37.43504,127.14782,37.43476,127.14801,37.43482,127.14814
510,3,0,0,8,0,0,0,0,0,37.43464,127.14832,37.4348,127.14796,37.4349,127.14789
510,4,0,0,1,0,0,0,0,0,37.43481,127.14831,37.43463,127.14797,37.43457,127.1481
511,1,0,0,8,0,0,0,0,0,37.43215,127.15094,37.43246,127.15082,37.43257,127.15078
511,1,0,1,4,0,0,0,0,0,37.43271,127.15046,37.4324,127.15058,37.43229,127.15063
511,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
511,2,0,1,1,0,0,0,0,0,37.43244,127.15113,37.43233,127.15074,37.43222,127.15078
512,1,0,0,8,0,0,0,0,0,37.43084,127.15144,37.43115,127.15132,37.43126,127.15128
512,1,0,1,4,0,0,0,0,0,37.4314,127.15096,37.43109,127.15108,37.43098,127.15113
512,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
514,1,0,0,5,0,0,0,0,0,37.45088,127.16545,37.45096,127.16585,37.45107,127.16579
514,1,0,1,2,0,0,0,0,0,37.45069,127.16552,37.45077,127.16591,37.4508,127.16605
514,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
514,3,0,0,8,0,0,0,0,0,37.45058,127.16611,37.45089,127.166,37.451,127.16594
514,3,0,1,3,0,0,0,0,0,37.45052,127.16587,37.45084,127.16576,37.45081,127.16562
514,4,0,0,6,0,0,0,0,0,37.45104,127.16624,37.45096,127.16585,37.45093,127.16571
514,4,0,1,1,0,0,0,0,0,37.45085,127.16631,37.45077,127.16591,37.45065,127.16595
514,5,0,0,7,0,0,0,0,0,37.4512,127.16584,37.4509,127.16599,37.45093,127.16614
514,5,0,1,4,0,0,0,0,0,37.45113,127.16561,37.45083,127.16576,37.45071,127.1658
515,1,0,0,6,0,0,0,0,0,37.45047,127.16348,37.45039,127.16309,37.45036,127.16295
515,1,0,1,2,0,0,0,0,0,37.45012,127.16276,37.4502,127.16315,37.45023,127.16329
515,2,0,0,7,0,0,0,0,0,37.45063,127.16316,37.45031,127.16324,37.45034,127.16338
515,2,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
516,1,0,0,6,0,0,0,0,0,37.45352,127.16235,37.4537,127.16201,37.45377,127.16189
516,1,0,1,2,0,0,0,0,0,37.45372,127.16153,37.45354,127.16187,37.45347,127.16199
516,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
517,1,0,0,6,0,0,0,0,0,37.42837,127.13828,37.42837,127.13787,37.42837,127.13773
517,1,0,1,1,0,0,0,0,0,37.42817,127.13828,37.42817,127.13787,37.42806,127.13791
517,2,0,0,8,0,0,0,0,0,37.42799,127.13811,37.4283,127.13799,37.42841,127.13794
517,2,0,1,4,0,0,0,0,0,37.42854,127.13761,37.42823,127.13776,37.42812,127.1378
517,3,0,0,7,0,0,0,0,0,37.42861,127.13784,37.42831,127.13799,37.42831,127.13813
517,3,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
517,4,0,1,2,0,0,0,0,0,37.42818,127.13746,37.42817,127.13787,37.42817,127.13801
517,4,0,0,5,0,0,0,0,0,37.42838,127.13747,37.42837,127.13788,37.42848,127.13782
518,1,0,0,7,0,0,0,0,0,37.42186,127.12896,37.42154,127.12896,37.42154,127.1291
518,1,0,1,4,0,0,0,0,0,37.42186,127.12871,37.42154,127.12871,37.42142,127.12871
518,2,0,0,8,0,0,0,0,0,37.42121,127.12896,37.42154,127.12896,37.42165,127.12896
518,2,0,1,4,0,0,0,0,0,37.42186,127.12871,37.42154,127.12871,37.42142,127.12871
518,3,0,1,3,0,0,0,0,0,37.42121,127.12871,37.42154,127.12871,37.42153,127.12856
518,3,0,0,8,0,0,0,0,0,37.42121,127.12896,37.42154,127.12896,37.42165,127.12896
518,4,0,1,1,0,0,0,0,0,37.42144,127.12924,37.42144,127.12883,37.42132,127.12884
518,4,0,0,5,0,0,0,0,0,37.42162,127.12842,37.42164,127.12883,37.42175,127.12883
518,5,0,1,1,0,0,0,0,0,37.42144,127.12924,37.42144,127.12883,37.42132,127.12884
518,5,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
519,1,0,0,8,0,0,0,0,0,37.4295,127.12955,37.42982,127.12952,37.42994,127.12951
519,1,0,1,4,0,0,0,0,0,37.43013,127.12924,37.4298,127.12927,37.42969,127.12928
519,2,0,0,8,0,0,0,0,0,37.4295,127.12955,37.42982,127.12952,37.42994,127.12951
519,2,0,1,3,0,0,0,0,0,37.42948,127.12931,37.4298,127.12927,37.42982,127.12913
519,3,0,1,2,0,0,0,0,0,37.42976,127.12898,37.42972,127.12938,37.42967,127.12952
519,3,0,0,5,0,0,0,0,0,37.42995,127.12901,37.42991,127.12941,37.43003,127.1294
519,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
519,4,0,1,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
519,5,0,0,6,0,0,0,0,0,37.42978,127.12982,37.4299,127.12944,37.42992,127.1293
519,5,0,1,1,0,0,0,0,0,37.4296,127.12972,37.42972,127.12935,37.42961,127.12936
519,6,0,0,7,0,0,0,0,0,37.43015,127.12948,37.42982,127.12952,37.42978,127.12965
519,6,0,1,4,0,0,0,0,0,37.43013,127.12924,37.4298,127.12927,37.42969,127.12928
520,1,0,0,8,0,0,0,0,0,37.4325,127.1292,37.43282,127.12916,37.43294,127.12914
520,1,0,1,4,0,0,0,0,0,37.43312,127.12886,37.4328,127.12891,37.43268,127.12893
520,2,0,1,4,0,0,0,0,0,37.43312,127.12886,37.4328,127.12891,37.43268,127.12893
520,2,0,0,8,0,0,0,0,0,37.4325,127.1292,37.43282,127.12916,37.43294,127.12914
520,3,0,0,1,0,0,0,0,0,37.43279,127.12946,37.43272,127.12906,37.4326,127.12908
522,1,0,1,4,0,0,0,0,0,37.4307,127.11877,37.43038,127.11876,37.43027,127.11871
522,1,0,0,8,0,0,0,0,0,37.43004,127.11885,37.43034,127.119,37.43046,127.11901
522,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
522,2,0,1,1,0,0,0,0,0,37.43021,127.11925,37.43028,127.11886,37.43017,127.1188
522,3,0,0,7,0,0,0,0,0,37.4307,127.11902,37.43038,127.11901,37.43035,127.11916
522,3,0,1,4,0,0,0,0,0,37.4307,127.11877,37.43038,127.11876,37.43027,127.11871
524,1,0,1,2,0,0,0,0,0,37.43332,127.1708,37.43345,127.17117,37.4335,127.1713
524,1,0,0,6,0,0,0,0,0,37.43377,127.17144,37.43363,127.17107,37.43358,127.17093
524,2,0,0,8,0,0,0,0,0,37.43328,127.17139,37.43358,127.17124,37.43369,127.17118
524,2,0,1,4,0,0,0,0,0,37.4338,127.17085,37.4335,127.17101,37.43339,127.17106
605,3,0,1,4,0,0,0,0,0,37.44825,127.14038,37.44794,127.14051,37.44784,127.14056
606,1,0,0,8,0,0,0,0,0,37.45596,127.16041,37.45627,127.16031,37.45636,127.16022
606,1,0,1,4,0,0,0,0,0,37.45643,127.15983,37.45619,127.1601,37.45607,127.16013
606,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
607,1,0,0,8,0,0,0,0,0,37.45679,127.15979,37.45704,127.15953,37.45714,127.15944
607,1,0,1,4,0,0,0,0,0,37.45718,127.15909,37.45692,127.15933,37.45683,127.15942
607,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
608,1,0,1,4,0,0,0,0,0,37.45902,127.15832,37.4587,127.15841,37.45859,127.15844
608,1,0,0,8,0,0,0,0,0,37.45843,127.15874,37.45875,127.15865,37.45886,127.15862
608,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
609,1,0,0,8,0,0,0,0,0,37.4608,127.15815,37.46112,127.1581,37.46124,127.1581
609,1,0,1,4,0,0,0,0,0,37.46144,127.15785,37.46111,127.15786,37.461,127.15787
609,2,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
611,1,0,0,6,0,0,0,0,0,37.45103,127.15928,37.45114,127.15889,37.45117,127.15875
611,1,0,1,2,0,0,0,0,0,37.45104,127.15843,37.45095,127.15882,37.45091,127.15896
612,1,0,0,6,0,0,0,0,0,37.45134,127.15804,37.45143,127.15765,37.45148,127.15751
612,1,0,1,2,0,0,0,0,0,37.45136,127.15719,37.45125,127.15757,37.45121,127.15771
612,2,0,0,8,0,0,0,0,0,37.451,127.15757,37.4513,127.15773,37.45141,127.15778
612,2,0,1,3,0,0,0,0,0,37.45108,127.15734,37.45138,127.1575,37.45142,127.15736
612,3,0,0,7,0,0,0,0,0,37.45161,127.15786,37.45131,127.15773,37.45127,127.15787
612,3,0,1,4,0,0,0,0,0,37.45168,127.15763,37.45137,127.1575,37.45126,127.15744
612,4,0,0,17,0,0,0,0,0,19.69448,117.9926,19.69448,117.9926,19.69448,117.9926
613,1,0,1,1,0,0,0,0,0,37.45138,127.15714,37.45149,127.15677,37.45138,127.15672
